alternateNameId	geonameid	isolanguage	alternate name	isPreferredName	isShortName	isColloquial	isHistoric	from	to
3177156	1679798	fil	Virginia						
7648333	1680105	fil	Valencia						
839994	1680107		Valencia						
7302975	1680108	fil	Valencia						
8044002	1680109	fil	Valencia						
3177260	1680110	fil	Valencia						
3177261	1680111	fil	Valencia						
3177262	1680112	fil	Valencia						
7648334	1680113	fil	Valencia						
3177263	1680114	fil	Valencia						
4061654	1680115		Valencia						
4061655	1680116		Valencia						
7725198	1680117	fil	Valencia						
7725199	1680118	fil	Valencia						
7768295	1680119	fil	Valencia						
841415	1684711		Tacloban		1.0				
1949036	1684712	es	Tacloban						
1949037	1684712	fr	Tacloban						
7304070	1684713	fil	Tacloban						
5658599	1687790	fil	Santiago						
842432	1687791		Santiago						
7304986	1687796	fil	Santiago						
7304987	1687797	fil	Santiago						
3179616	1687798	fil	Santiago						
3179617	1687799	fil	Santiago						
4063145	1687800		Santiago						
6105577	1687800	fil	Santiago						
5598888	1687802	fil	Santiago						
5598890	1687803	fil	Santiago						
7304988	1687804	fil	Santiago						
7304989	1687805	fil	Santiago						
5598891	1687806	fil	Santiago						
5718439	1687807	fil	Santiago						
5658602	1687808	fil	Santiago						
5658603	1687809	fil	Santiago						
5658604	1687810	fil	Santiago						
7304990	1687811	fil	Santiago						
3179618	1687812	fil	Santiago						
7304991	1687813	fil	Santiago						
7304992	1687814	fil	Santiago						
7304993	1687815	fil	Santiago						
7648744	1687816	fil	Santiago						
7304994	1687817	fil	Santiago						
7768495	1687818	fil	Santiago						
5658605	1687819	fil	Santiago						
7648745	1687820	fil	Santiago						
3179620	1687821		Santiago						
7304995	1687822	fil	Santiago						
3179621	1687823	fil	Santiago						
5388928	1687824	fil	Santiago						
7304996	1687825	fil	Santiago						
3179622	1687827	fil	Santiago						
8044115	1687828	fil	Santiago						
7304997	1687829	fil	Santiago						
7304998	1687830	fil	Santiago						
4063146	1687831		Santiago						
4063147	1687832	fil	Santiago						
7304999	1687834	fil	Santiago						
7725412	1687835	fil	Santiago						
3179658	1687967	fil	Santa Monica						
7305032	1687970	fil	Santa Monica						
3179661	1687971	fil	Santa Monica						
5598896	1687972	fil	Santa Monica						
7305033	1687973	fil	Santa Monica						
3179662	1687974	fil	Santa Monica						
5658620	1687975	fil	Santa Monica						
4063161	1687976		Santa Monica						
6105588	1687976	fil	Santa Monica						
5658621	1687977	fil	Santa Monica						
7305034	1687978	fil	Santa Monica						
3179663	1687979	fil	Santa Monica						
4063162	1687980		Santa Monica						
3179664	1687981	fil	Santa Monica						
3179665	1687982	fil	Santa Monica						
3179666	1687983	fil	Santa Monica						
3179667	1687984	fil	Santa Monica						
7648754	1687985	fil	Santa Monica						
4063163	1687986	fil	Santa Monica						
7768502	1687987	fil	Santa Monica						
7305035	1687988	fil	Santa Monica						
3179668	1687989	fil	Santa Monica						
5486618	1687990	en	Santa Monica						
3179669	1687991	fil	Santa Monica						
7305036	1687992	fil	Santa Monica						
7305037	1687993	fil	Santa Monica						
4063164	1687994		Santa Monica						
4063165	1687995		Santa Monica						
3179772	1688369	fil	Santa Barbara						
5486629	1688370	fil	Santa Barbara						
5598909	1688371	fil	Santa Barbara						
3179773	1688372	fil	Santa Barbara						
5658652	1688373	fil	Santa Barbara						
5598910	1688374	fil	Santa Barbara						
5486630	1688375	fil	Santa Barbara						
5718452	1688376	en	Santa Barbara						
5486631	1688377	fil	Santa Barbara						
3179774	1688378	fil	Santa Barbara						
7305135	1688379	fil	Santa Barbara						
3179775	1688380	fil	Santa Barbara						
3179776	1688381	fil	Santa Barbara						
7305136	1688383	fil	Santa Barbara						
4063210	1688384	en	Santa Barbara						
7725446	1688385	fil	Santa Barbara						
7725447	1688386	fil	Santa Barbara						
842726	1689950		San Francisco						
6105691	1689950	fil	San Francisco						
17208311	1689951	fil	San Francisco						
7305589	1689955	fil	San Francisco						
3180240	1689956	fil	San Francisco						
7305590	1689957	fil	San Francisco						
7305591	1689958	fil	San Francisco						
7648878	1689959	fil	San Francisco						
5598950	1689960	fil	San Francisco						
7305592	1689961	fil	San Francisco						
7305593	1689962	fil	San Francisco						
5658769	1689963	fil	San Francisco						
7305594	1689964	fil	San Francisco						
5658770	1689965	fil	San Francisco						
5658771	1689966	fil	San Francisco						
4063375	1689967		San Francisco						
6105693	1689967	fil	San Francisco						
5598951	1689968	fil	San Francisco						
5658772	1689969	fil	San Francisco						
5658773	1689970	fil	San Francisco						
5598952	1689971	fil	San Francisco						
5718479	1689972	fil	San Francisco						
4063376	1689973		San Francisco						
6105694	1689973	fil	San Francisco						
5658774	1689974	fil	San Francisco						
3180241	1689975	fil	San Francisco						
3180242	1689977	fil	San Francisco						
7305595	1689978	fil	San Francisco						
3180243	1689979	fil	San Francisco						
3180244	1689980	fil	San Francisco						
7305596	1689981	fil	San Francisco						
3180245	1689982	fil	San Francisco						
7305597	1689983	fil	San Francisco						
7305598	1689984	fil	San Francisco						
7768587	1689985	fil	San Francisco						
7768588	1689986	fil	San Francisco						
7305599	1689987	fil	San Francisco						
7648879	1689989	fil	San Francisco						
7305600	1689990	fil	San Francisco						
7305601	1689991	fil	San Francisco						
4063377	1689992		San Francisco						
3180246	1689993	fil	San Francisco						
7648880	1689994	fil	San Francisco						
7305602	1689995	fil	San Francisco						
7305603	1689996	fil	San Francisco						
7725534	1689997	fil	San Francisco						
3180247	1689998	fil	San Francisco						
4063378	1689999		San Francisco						
5486679	1690000	fil	San Francisco						
5486680	1690001	fil	San Francisco						
7305604	1690002	fil	San Francisco						
7305605	1690003	fil	San Francisco						
3180248	1690004		San Francisco						
3180249	1690005	fil	San Francisco						
7305606	1690006	fil	San Francisco						
3180250	1690007	fil	San Francisco						
4063379	1690008		San Francisco						
7305607	1690009	fil	San Francisco						
7768589	1690010	fil	San Francisco						
3180251	1690011	fil	San Francisco						
3180252	1690012	fil	San Francisco						
3180253	1690013	fil	San Francisco						
7305608	1690014	fil	San Francisco						
4063380	1690015		San Francisco						
4063381	1690016		San Francisco						
8044136	1690017	fil	San Francisco						
3180254	1690018	fil	San Francisco						
4063382	1690019		San Francisco						
7725535	1690020	fil	San Francisco						
7725536	1690021	fil	San Francisco						
7725537	1690022	fil	San Francisco						
4063383	1690023		San Francisco						
7725538	1690024	fil	San Francisco						
842751	1690061		San Francisco						
7648884	1690154	fil	San Diego						
3180298	1690156	fil	San Diego						
3180299	1690157	fil	San Diego						
3180300	1690158	fil	San Diego						
7768600	1690159	fil	San Diego						
5658784	1690160	fil	San Diego						
7648885	1690161	fil	San Diego						
7648886	1690162	fil	San Diego						
7648887	1690163	fil	San Diego						
7648888	1690164	fil	San Diego						
7305642	1690165	fil	San Diego						
7305643	1690166	fil	San Diego						
3180301	1690167		San Diego						
7305644	1690168	fil	San Diego						
7306512	1692860	fil	Portugal						
1557692	1694008	nl	Filipijnen	1.0					
16930429	1694008	fy	Filipijnen	1.0					
8044183	1694030		Peru						
7768730	1696144	fil	Palestina						
3182202	1696145	fil	Palestina						
844476	1696265		Santa Barbara						
844612	1696706		Pagadian						
844613	1696707		Pagadian		1.0				
4064455	1696710	en	Pagadian						
845381	1699291		San Diego						
3183422	1699805	fil	Mexico						
7725886	1699806	fil	Mexico						
846422	1702551		San Francisco						
5659435	1702817	fil	Malibu						
4065681	1704129		Madrid						
7726029	1704130	fil	Madrid						
3185412	1705544	en	Los Angeles						
847395	1705804		Logan						
7310768	1706742	fil	Libanon						
5659622	1706832	fil	Lepanto						
7310793	1706833	fil	Lepanto						
3185778	1706834	fil	Lepanto						
7311840	1709882	fil	Kabul						
7650115	1710250	fil	Java						
17209051	1710760	fil	Indiana						
5659734	1710762	fil	Indiana						
3187444	1712550		Gibraltar						
7313029	1713603	fil	Florida						
7313158	1713983	fil	East Island						
3188841	1716665	fil	Cuba						
7313975	1716666	fil	Cuba						
3188976	1717110	fil	Colorado						
3188977	1717112	fil	Colorado						
7314108	1717113	fil	Colorado						
3189091	1717427	en	Chicago						
851099	1717506		Cebu		1.0				
1905649	1717506	pl	Cebu						
1905659	1717506	pt	Cebu						
1993169	1717506	it	Cebu						
1993171	1717506	vi	Cebu						
851101	1717511		Cebu		1.0				
851102	1717512	fr	Cebu	1.0					
5883635	1717512	no	Cebu						
7314245	1717513	fil	Cebu						
3192246	1726701	fil	Barcelona						
854013	1726702		Barcelona						
7317082	1726703	fil	Barcelona						
5599258	1726704	fil	Barcelona						
3192248	1726705	fil	Barcelona						
5660412	1726706	fil	Barcelona						
7651381	1726707	fil	Barcelona						
4069562	1726708	en	Barcelona						
12095221	1726708	de	Barcelona						
7651382	1726709	fil	Barcelona						
4069664	1727418		Santiago						
3192561	1727559		San Francisco						
7328182	1957478	fil	Bali						
12151867	1957504	fil	Calais						
3319910	1966116	fil	San Francisco						
2906673	7091085	fil	San Francisco						
5364122	7091119	fil	Valencia						
3442628	7405103	fil	Santiago						
3450110	7410705	fil	San Francisco						
3452234	7412584	fil	Santa Barbara						
3456621	7415868		San Francisco						
3457158	7416764	fil	Texas						
3457729	7417465	fil	Santiago						
3457742	7417478	fil	San Francisco						
3458912	7419235	fil	San Francisco						
3458945	7419267	fil	Colorado						
3458968	7419287	fil	Guam						
3465679	7424013	fil	San Francisco						
3468808	7425108	fil	San Francisco						
3468920	7425216	fil	Virginia						
3469218	7425410	fil	San Diego						
3470147	7426010	fil	Santa Monica						
8010292	7426904		Santiago						
3472839	7428734	fil	San Francisco						
3509720	7461303	fil	Los Angeles						
3509723	7461306	fil	San Francisco						
3553679	7496039		Congo						
5451644	7522667	fil	Tacloban						
5676761	7608799	fil	China						
5699365	7625720	fil	Florida						
5699477	7625817	fil	Santiago						
7330678	7758162	fil	San Francisco						
8114693	8031328		Lepanto						
7668019	8300993	fil	Valencia						
7818627	8374505	fil	San Francisco						
8144605	8520018		San Francisco						
12064099	11327978	fil	San Diego						
13519671	11787326	fil	San Francisco						
13519959	11787569	fil	San Francisco						
13519961	11787571	fil	Santa Barbara						
13520347	11787851	fil	San Francisco						
13594607	11817009	fil	Virginia						
13594916	11817495	fil	Cuba						
13627337	11831033	fil	San Francisco						
13627551	11831241	fil	Los Angeles						
13627566	11831256	fil	San Francisco						
13627910	11831594	fil	Montevideo						
13629187	11832618	fil	San Francisco						
13629352	11832773	fil	Santa Barbara						
13629456	11832875	fil	Santa Monica						
13629866	11833257	fil	Santiago						
13629899	11833289	fil	Santiago						
13630128	11833510	fil	Peru						
13630325	11833699	fil	Virginia						
13630356	11833729	fil	Santa Barbara						
13630359	11833732	fil	Santa Barbara						
13630390	11833760	fil	Santiago						
13630703	11834050	fil	San Francisco						
13630724	11834071	fil	San Francisco						
13631094	11834466	fil	Santiago						
13631129	11834499	fil	Santiago						
13631431	11834790	fil	Palestina						
13631576	11834931	fil	Santiago						
13631596	11834950	fil	Los Angeles						
13647797	11843533	fil	Santa Monica						
13648146	11843874	fil	Valencia						
13648178	11843905	fil	Tokio						
13688043	11868967	fil	Santiago						
13688588	11869507	fil	Valencia						
13688731	11869650	fil	Valencia						
13688740	11869659	fil	Lepanto						
13688935	11869839	fil	Santa Barbara						
13691054	11872338	fil	Florida						
13691992	11873046	fil	Oregon						
13692125	11873179	fil	Santiago						
13851702	11899078	fil	Santa Monica						
13851714	11899090	fil	Santa Monica						
13851852	11899207	fil	San Francisco						
13909959	11950570	fil	Columbia						
13909991	11950602	fil	Barcelona						
13910007	11950617	fil	Santa Monica						
13910355	11950827	fil	San Francisco						
16115557	12010863	fil	San Diego						
16116764	12012014	fil	Santa Barbara						
16116894	12012142	fil	Valencia						
16129182	12019219	fil	Guam						
16129283	12019318	fil	Lepanto						
16129533	12019542	fil	San Francisco						
16129541	12019548	fil	San Francisco						
16129750	12019744	fil	San Francisco						
16129813	12019804	fil	Cebu						
16129843	12019834	fil	San Francisco						
16129888	12019877	fil	San Francisco						
16129983	12019972	fil	Colorado						
16130048	12020035	fil	Santa Monica						
16383858	12068344	fil	Santiago						
16448458	12093318	fil	San Francisco						
16448556	12093416	fil	Santiago						
16448557	12093417	fil	Santa Monica						
16448592	12093452	fil	Alaska						
16448621	12093480	fil	Santa Monica						
16448631	12093490	fil	San Francisco						
16448634	12093493	fil	Santa Barbara						
3557494	1110815	en	Gibraltar						
10227547	1163734		China						
1557598	1168579	ca	Pakistan	1.0					
1557601	1168579	da	Pakistan	1.0					
1557602	1168579	de	Pakistan	1.0					
1557605	1168579	en	Pakistan	1.0					
1557608	1168579	et	Pakistan	1.0					
1557610	1168579	fi	Pakistan	1.0					
1557611	1168579	fr	Pakistan	1.0					
1557616	1168579	hr	Pakistan	1.0					
1557619	1168579	id	Pakistan	1.0					
1557620	1168579	is	Pakistan	1.0					
1557621	1168579	it	Pakistan	1.0					
1557630	1168579	ms	Pakistan	1.0					
1557632	1168579	nb	Pakistan	1.0					
1557633	1168579	nl	Pakistan	1.0					
1557634	1168579	nn	Pakistan						
1557635	1168579	pl	Pakistan	1.0					
1557638	1168579	ro	Pakistan	1.0					
1557640	1168579	sk	Pakistan	1.0					
1557641	1168579	sl	Pakistan	1.0					
1557644	1168579	sv	Pakistan	1.0					
1557647	1168579	tr	Pakistan	1.0					
1975511	1168579	af	Pakistan	1.0					
1975515	1168579	az	Pakistan	1.0					
1975517	1168579	bs	Pakistan	1.0					
1975519	1168579	cy	Pakistan	1.0					
1975521	1168579	eu	Pakistan	1.0					
1975523	1168579	fy	Pakistan	1.0					
1975528	1168579	hsb	Pakistan						
1975529	1168579	ilo	Pakistan						
1975530	1168579	io	Pakistan						
1975533	1168579	ku	Pakistan	1.0					
1975534	1168579	kw	Pakistan						
1975536	1168579	lb	Pakistan	1.0					
1975537	1168579	li	Pakistan						
1975540	1168579	nds	Pakistan						
1975541	1168579	no	Pakistan	1.0					
1975544	1168579	pam	Pakistan						
1975545	1168579	qu	Pakistan						
1975546	1168579	scn	Pakistan						
1975547	1168579	hbs	Pakistan						
1975549	1168579	sw	Pakistan						
1975553	1168579	tl	Pakistan						
1975555	1168579	vi	Pakistan	1.0					
2419579	1168579	ia	Pakistan	1.0					
2419582	1168579	se	Pakistan	1.0					
7089938	1168579	ak	Pakistan	1.0					
7089940	1168579	br	Pakistan	1.0					
7089943	1168579	fo	Pakistan	1.0					
7089944	1168579	ha	Pakistan	1.0					
7089951	1168579	mg	Pakistan	1.0					
7089956	1168579	rm	Pakistan	1.0					
7089960	1168579	sn	Pakistan	1.0					
16930449	1168579	ig	Pakistan	1.0					
16930450	1168579	jv	Pakistan	1.0					
16930458	1168579	sq	Pakistan	1.0					
16930459	1168579	tk	Pakistan	1.0					
11018117	1171241		Mali						
1596895	1174872	en	Karachi	1.0					
1596896	1174872	es	Karachi						
1596898	1174872	ast	Karachi						
1596900	1174872	ca	Karachi						
1596901	1174872	da	Karachi						
1596903	1174872	et	Karachi						
1596905	1174872	fi	Karachi						
1596907	1174872	gd	Karachi						
1596909	1174872	id	Karachi						
1596914	1174872	nl	Karachi						
1596915	1174872	no	Karachi						
1596920	1174872	sv	Karachi						
1596921	1174872	tl	Karachi						
1896468	1174872	it	Karachi						
1982691	1174872	vi	Karachi						
17657705	1174872	hr	Karachi						
11996755	1179676		Doha						
3939465	1181112		China						
3939466	1181113		China						
663182	1345499		China						
11726367	1353372		Rabat						
4814055	1363769		China						
9947207	1365513		China						
11268273	1375522		China						
4815849	1377601		China						
4817974	1393646	en	China						
11397742	1395297		Mali						
11184556	1406657		Mali						
13456478	1418500		Hama						
4957319	1465120		China						
5010346	1482728	en	China						
11230344	7457647		Rabat						
462826	756135	de	Warschau						
1619089	756135	lb	Warschau						
1619090	756135	li	Warschau						
1619097	756135	nds	Warschau						
1619098	756135	nl	Warschau						
465617	764679		Minsk						
467174	769566		Kampen						
467695	771366		Gronau						
468353	773219		Langenfeld						
7872224	774116	de	Hardenberg						
490794	798544		Polen						
1557543	798544	da	Polen	1.0					
1557544	798544	de	Polen	1.0					
1557574	798544	nb	Polen	1.0					
1557575	798544	nl	Polen	1.0					
1557576	798544	nn	Polen						
1557587	798544	sv	Polen	1.0					
1972869	798544	lb	Polen	1.0					
1972875	798544	nds	Polen						
1972876	798544	no	Polen	1.0					
1972889	798544	se	Polen	1.0					
16930467	798544	fy	Polen	1.0					
16930470	798544	jv	Polen	1.0					
7825513	3079994	de	Borne				1.0		
1316632	3094802		Krakau						
1620072	3094802	de	Krakau	1.0					
1620075	3094802	als	Krakau						
1620099	3094802	nds	Krakau						
1620100	3094802	nl	Krakau						
4553196	3102871		Borne						
8696630	6690154	de	Krakau						
8696634	6690154	nl	Krakau						
8696635	6690154	af	Krakau						
8696636	6690154	als	Krakau						
8696657	6690154	fy	Krakau						
8696681	6690154	nds	Krakau						
9445318	7531791	de	Krakau	1.0					
9445311	7531926	de	Warschau	1.0					
3332021	4564993		Florida	1.0	1.0				
16324732	4564993	en	Florida		1.0				
16324796	4564993	es	Florida		1.0				
12415885	4566396		Santiago						
1627866	4566966	en	Puerto Rico	1.0					
1627867	4566966	es	Puerto Rico	1.0					
2419408	4566966	af	Puerto Rico	1.0					
2419413	4566966	ca	Puerto Rico	1.0					
2419415	4566966	cy	Puerto Rico	1.0					
2419416	4566966	da	Puerto Rico	1.0					
2419417	4566966	de	Puerto Rico	1.0					
2419419	4566966	et	Puerto Rico	1.0					
2419421	4566966	fi	Puerto Rico	1.0					
2419426	4566966	hu	Puerto Rico	1.0					
2419438	4566966	ms	Puerto Rico	1.0					
2419439	4566966	mt	Puerto Rico	1.0					
2419440	4566966	nb	Puerto Rico	1.0					
2419441	4566966	nl	Puerto Rico	1.0					
2419442	4566966	nn	Puerto Rico	1.0					
2419445	4566966	ro	Puerto Rico	1.0					
2419447	4566966	se	Puerto Rico	1.0					
2419451	4566966	sv	Puerto Rico	1.0					
7090075	4566966	br	Puerto Rico	1.0					
7090078	4566966	eu	Puerto Rico	1.0					
7090085	4566966	kl	Puerto Rico	1.0					
7090094	4566966	nd	Puerto Rico	1.0					
7090097	4566966	rm	Puerto Rico	1.0					
7090100	4566966	sn	Puerto Rico	1.0					
7090102	4566966	sw	Puerto Rico	1.0					
7090108	4566966	vi	Puerto Rico	1.0					
16930551	4566966	fy	Puerto Rico	1.0					
16930554	4566966	ig	Puerto Rico	1.0					
16930560	4566966	lb	Puerto Rico	1.0					
16930562	4566966	no	Puerto Rico	1.0					
16930565	4566966	qu	Puerto Rico	1.0					
1632537	4566967	en	Puerto Rico						
1632538	4566967	es	Puerto Rico						
1895365	4566967	de	Puerto Rico						
1895370	4566967	ca	Puerto Rico						
1895372	4566967	da	Puerto Rico						
1895374	4566967	et	Puerto Rico						
1895375	4566967	eu	Puerto Rico						
1895377	4566967	fi	Puerto Rico						
1895383	4566967	hu	Puerto Rico						
1895391	4566967	kw	Puerto Rico						
1895394	4566967	nl	Puerto Rico						
1895395	4566967	no	Puerto Rico						
1895398	4566967	ro	Puerto Rico						
1895404	4566967	sv	Puerto Rico						
1980897	4566967	nn	Puerto Rico						
1980898	4566967	oc	Puerto Rico						
1980899	4566967	sw	Puerto Rico						
1980901	4566967	vi	Puerto Rico						
12461462	4567730		Rio						
12755552	4568127		Puerto Rico						
12515823	4568192		Santa Barbara						
12331185	4568193		Santa Barbara						
12540337	4568196		Santa Barbara						
12452354	4568197		Santa Barbara						
12602846	4568231		Santa Monica						
1614537	281132	nl	Gazastrook						
8695936	281132	li	Gazastrook						
1603384	282239	hbs	Ramallah						
1630486	282239	en	Ramallah						
1630488	282239	de	Ramallah						
1630491	282239	da	Ramallah						
1630494	282239	fr	Ramallah						
1630496	282239	it	Ramallah						
1630498	282239	nl	Ramallah						
1630499	282239	no	Ramallah						
1630500	282239	pl	Ramallah						
1990422	282239	sv	Ramallah						
4463933	282239		Ramallah						
8702149	282239	eo	Ramallah						
17994397	282239	pt	Ramallah						
17994398	282239	lmo	Ramallah						
17994399	282239	pms	Ramallah						
17994400	282239		Ramallah						
17994401	282239	id	Ramallah						
17994402	282239	nap	Ramallah						
17994403	282239	sco	Ramallah						
17994404	282239	af	Ramallah						
17994405	282239	is	Ramallah						
17994406	282239	cdo	Ramallah						
17994407	282239	az	Ramallah						
17994408	282239	ceb	Ramallah						
17994410	282239	br	Ramallah						
17994411	282239	sc	Ramallah						
17994416	282239	sn	Ramallah						
17994417	282239	sq	Ramallah						
17994420	282239	kl	Ramallah						
17994422	282239	sw	Ramallah						
17994426	282239	la	Ramallah						
17994427	282239	lb	Ramallah						
17994428	282239	cy	Ramallah						
17994429	282239	tr	Ramallah						
17994432	282239	lij	Ramallah						
17994433	282239	diq	Ramallah						
17994435	282239	zea	Ramallah						
17994440	282239	ms	Ramallah						
17994441	282239	mt	Ramallah						
17994442	282239	ilo	Ramallah						
17994443	282239	eu	Ramallah						
17994444	282239	vi	Ramallah						
17994445	282239	nb	Ramallah						
17994447	282239	nn	Ramallah						
17994448	282239	fi	Ramallah						
17994449	282239	fy	Ramallah						
17994450	282239	oc	Ramallah						
17994451	282239	ga	Ramallah						
17994453	282239	war	Ramallah						
2417711	6254930	ca	Palestina	1.0					
2419358	6254930	cs	Palestina	1.0					
2419365	6254930	es	Palestina	1.0					
2419367	6254930	eu	Palestina	1.0					
2419372	6254930	gl	Palestina	1.0					
2419375	6254930	hr	Palestina	1.0					
2419377	6254930	id	Palestina	1.0					
2419384	6254930	lt	Palestina	1.0					
2419390	6254930	nl	Palestina	1.0					
2419394	6254930	pt	Palestina	1.0					
2419395	6254930	ro	Palestina	1.0					
2419397	6254930	se	Palestina	1.0					
2419399	6254930	sl	Palestina	1.0					
2419401	6254930	sv	Palestina	1.0					
7090111	6254930	af	Palestina	1.0					
7090115	6254930	br	Palestina	1.0					
7090116	6254930	bs	Palestina	1.0					
7090119	6254930	fo	Palestina	1.0					
7090128	6254930	mg	Palestina	1.0					
7090135	6254930	rm	Palestina	1.0					
7090140	6254930	sw	Palestina	1.0					
8435596	6254930	it	Palestina	1.0					
16930578	6254930	fy	Palestina	1.0					
16930586	6254930	lb	Palestina	1.0					
16930589	6254930	no	Palestina	1.0					
16930591	6254930	qu	Palestina	1.0					
16930594	6254930	tk	Palestina	1.0					
11408136	7303419	nl	Oost-Jeruzalem						
6634112	7870388		Doha						
19181074	8335062	nl	Heilig Grafkerk						
1557414	2264397	ca	Portugal	1.0					
1557417	2264397	da	Portugal	1.0					
1557418	2264397	de	Portugal	1.0					
1557421	2264397	en	Portugal	1.0					
1557423	2264397	es	Portugal	1.0					
1557424	2264397	et	Portugal	1.0					
1557427	2264397	fr	Portugal	1.0					
1557431	2264397	hr	Portugal	1.0					
1557447	2264397	nb	Portugal	1.0					
1557448	2264397	nl	Portugal	1.0					
1557449	2264397	nn	Portugal						
1557452	2264397	pt	Portugal	1.0					
1557460	2264397	sv	Portugal	1.0					
1973548	2264397	af	Portugal	1.0					
1973549	2264397	an	Portugal						
1973552	2264397	ast	Portugal						
1973553	2264397	bar	Portugal						
1973556	2264397	br	Portugal	1.0					
1973557	2264397	bs	Portugal	1.0					
1973559	2264397	eu	Portugal	1.0					
1973560	2264397	frp	Portugal						
1973562	2264397	gl	Portugal	1.0					
1973565	2264397	ia	Portugal	1.0					
1973566	2264397	id	Portugal	1.0					
1973567	2264397	ilo	Portugal						
1973568	2264397	io	Portugal						
1973574	2264397	lb	Portugal	1.0					
1973575	2264397	li	Portugal						
1973577	2264397	ms	Portugal	1.0					
1973578	2264397	nds	Portugal						
1973580	2264397	no	Portugal	1.0					
1973582	2264397	oc	Portugal	1.0					
1973584	2264397	pam	Portugal						
1973586	2264397	pms	Portugal						
1973588	2264397	rm	Portugal	1.0					
1973591	2264397	hbs	Portugal						
1973599	2264397	tl	Portugal						
1973606	2264397	war	Portugal						
7090152	2264397	fo	Portugal	1.0					
7090154	2264397	ha	Portugal	1.0					
7090165	2264397	nd	Portugal	1.0					
7090171	2264397	sn	Portugal	1.0					
16930600	2264397	fy	Portugal	1.0					
16930602	2264397	ig	Portugal	1.0					
16930603	2264397	jv	Portugal	1.0					
16930608	2264397	qu	Portugal	1.0					
2431216	2267056	de	Lissabon		1.0				
8717158	2267056	nl	Lissabon						
8717164	2267056	da	Lissabon						
17898917	2267056	li	Lissabon						
1093813	2267057	de	Lissabon						
1594799	2267057	da	Lissabon						
1594801	2267057	et	Lissabon						
1594804	2267057	fi	Lissabon						
1594813	2267057	is	Lissabon						
1594818	2267057	lb	Lissabon						
1594824	2267057	nds	Lissabon						
1594825	2267057	nl	Lissabon						
1594836	2267057	sv	Lissabon						
1978488	2267057	af	Lissabon						
13595687	2267057	gsw	Lissabon						
13595694	2267057	az	Lissabon						
2185156	2268337		Faro	1.0	1.0				
2431228	2268337	es	Faro	1.0	1.0				
2431229	2268337	pt	Faro		1.0				
11213917	2268337	en	Faro		1.0				
13360533	2268337	de	Faro						
17898982	2268337	hu	Faro						
17898983	2268337	lad	Faro						
17898997	2268337	eo	Faro						
17898998	2268337	it	Faro						
17899001	2268337	eu	Faro						
17899003	2268337	vi	Faro						
17899005	2268337	nb	Faro						
17899010	2268337	nl	Faro						
17899018	2268337	fr	Faro						
17899023	2268337	sl	Faro						
17899026	2268337	sv	Faro						
17899032	2268337	war	Faro						
17899038	2268337	pl	Faro						
17899039	2268337	da	Faro						
17899040	2268337	li	Faro						
17899042	2268337	tr	Faro						
4123270	2268339		Faro						
8512862	2268339	es	Faro						
8512863	2268339	en	Faro						
7319260	2268789		Cuba						
1243537	2732691		Santiago						
1243943	2741394		Santiago						
1243955	2741583		Santiago						
9445296	6458923	de	Lissabon	1.0					
13633724	6458923	sv	Lissabon						
16517374	8010438	pt	Cuba	1.0					
16517375	8010438	es	Cuba	1.0					
9512315	8010516	de	Faro	1.0					
9512317	8010516	fr	Faro	1.0					
9512318	8010516		Faro	1.0	1.0				
10581008	8010516	en	Faro		1.0				
5899519	7732520		Long Island						
16652189	3436712	es	San Francisco						
1409645	3436727		Florida						
13395508	3436813	es	Tirol						
4412822	3436943		Santiago						
13449564	3437100	es	San Francisco						
13449565	3437101	es	San Francisco						
1409790	3437193		Montevideo						
1557184	3437598	cs	Paraguay	1.0					
1557185	3437598	cy	Paraguay	1.0					
1557186	3437598	da	Paraguay	1.0					
1557187	3437598	de	Paraguay	1.0					
1557189	3437598	en	Paraguay	1.0					
1557191	3437598	es	Paraguay	1.0					
1557192	3437598	et	Paraguay	1.0					
1557195	3437598	fi	Paraguay	1.0					
1557197	3437598	fr	Paraguay	1.0					
1557202	3437598	hu	Paraguay	1.0					
1557204	3437598	id	Paraguay	1.0					
1557206	3437598	it	Paraguay	1.0					
1557215	3437598	ms	Paraguay	1.0					
1557217	3437598	nb	Paraguay	1.0					
1557218	3437598	nl	Paraguay	1.0					
1557219	3437598	nn	Paraguay						
1557222	3437598	ro	Paraguay	1.0					
1557228	3437598	sv	Paraguay	1.0					
1557232	3437598	tr	Paraguay	1.0					
1977411	3437598	af	Paraguay	1.0					
1977414	3437598	br	Paraguay	1.0					
1977420	3437598	ilo	Paraguay						
1977421	3437598	io	Paraguay						
1977426	3437598	lij	Paraguay						
1977427	3437598	nds	Paraguay						
1977428	3437598	no	Paraguay	1.0					
1977430	3437598	pam	Paraguay						
1977432	3437598	rm	Paraguay						
1977433	3437598	se	Paraguay	1.0					
1977436	3437598	sw	Paraguay	1.0					
1977440	3437598	tl	Paraguay						
1977444	3437598	vi	Paraguay	1.0					
2419306	3437598	eu	Paraguay	1.0					
2419311	3437598	ia	Paraguay	1.0					
7090216	3437598	ak	Paraguay	1.0					
7090223	3437598	kl	Paraguay	1.0					
7090225	3437598	ku	Paraguay	1.0					
7090232	3437598	nd	Paraguay	1.0					
7090239	3437598	sn	Paraguay	1.0					
16930643	3437598	fy	Paraguay	1.0					
16930644	3437598	ig	Paraguay	1.0					
16930645	3437598	jv	Paraguay	1.0					
